application_id,application_month,age,employment_years,annual_income,loan_amount,term_months,interest_rate,debt_to_income,credit_score,n_open_accounts,n_delinq_2yr,home_ownership,purpose,employment_type,region,channel,prior_customer,collections_flag,default
APP008425,2024-12,41,5.8,27000.0,2900.0,24,14.17,0.242,662.0,2,1,own,major_purchase,contract,northeast,digital,True,0,0
APP008426,2023-09,32,,22400.0,14200.0,60,15.52,0.2669,635.0,4,2,mortgage,home_improvement,contract,west,broker,True,0,1
APP008427,2023-06,26,2.6,23200.0,4100.0,36,14.35,0.2047,665.0,4,0,mortgage,auto,salaried,midwest,broker,True,0,0
APP008428,2024-09,44,9.3,20900.0,15800.0,48,14.67,0.4168,608.0,4,0,own,medical,salaried,south,broker,True,0,0
APP008429,2024-02,34,3.0,18000.0,6800.0,48,16.23,0.2969,620.0,3,1,own,small_business,salaried,south,partner,False,0,0
APP008430,2024-10,42,,60200.0,34300.0,60,13.19,0.2779,722.0,3,1,mortgage,medical,salaried,northeast,partner,False,0,0
APP008431,2023-11,32,1.2,45200.0,40000.0,48,16.57,0.4192,571.0,4,0,mortgage,debt_consolidation,salaried,south,digital,False,0,0
APP008432,2023-12,39,10.5,70800.0,39200.0,48,15.63,0.3599,560.0,6,0,mortgage,major_purchase,salaried,northeast,digital,False,0,0
APP008433,2024-01,46,,51000.0,20700.0,48,14.74,0.2988,673.0,6,0,mortgage,auto,self_employed,south,broker,False,0,0
APP008434,2024-12,26,,22300.0,7200.0,36,14.07,0.3022,638.0,4,0,mortgage,debt_consolidation,self_employed,midwest,broker,True,0,0
APP008435,2024-01,38,1.5,27800.0,4800.0,36,16.05,0.262,627.0,8,0,own,debt_consolidation,salaried,south,digital,True,0,0
APP008436,2024-04,54,,57200.0,24600.0,36,16.06,0.3462,621.0,8,0,mortgage,debt_consolidation,self_employed,northeast,branch,False,0,0
APP008437,2024-03,24,2.8,19800.0,6900.0,12,15.51,0.7412,588.0,4,0,rent,major_purchase,contract,west,branch,True,0,0
APP008438,2024-12,53,,68100.0,26800.0,24,14.89,0.2988,696.0,5,0,rent,debt_consolidation,salaried,midwest,digital,False,0,0
APP008439,2023-02,35,5.8,56000.0,28400.0,24,14.65,0.5158,634.0,1,0,own,debt_consolidation,salaried,northeast,branch,False,0,0
APP008440,2023-11,46,1.1,28800.0,17100.0,36,13.29,0.2731,600.0,4,1,own,debt_consolidation,self_employed,midwest,partner,True,1,1
APP008441,2023-02,51,9.9,34800.0,21500.0,36,15.53,0.3733,676.0,4,0,mortgage,other,salaried,west,digital,True,0,0
APP008442,2023-12,49,6.6,72100.0,69700.0,24,15.04,0.63,631.0,4,0,mortgage,debt_consolidation,salaried,south,broker,True,0,0
APP008443,2022-12,30,0.6,35000.0,33900.0,12,17.55,1.2216,621.0,5,0,mortgage,debt_consolidation,salaried,west,digital,True,0,0
APP008444,2023-12,48,15.5,115600.0,43600.0,24,14.07,0.3631,692.0,4,0,rent,home_improvement,contract,south,digital,True,0,0
APP008445,2022-01,29,2.9,28200.0,13800.0,36,17.08,0.3083,586.0,6,2,own,debt_consolidation,salaried,west,partner,False,0,0
APP008446,2024-10,40,,108300.0,32300.0,60,15.91,0.2897,680.0,4,0,rent,home_improvement,self_employed,midwest,digital,False,0,0
APP008447,2022-11,46,6.3,30900.0,1600.0,12,14.69,0.4071,662.0,5,0,rent,medical,salaried,northeast,branch,True,1,1
APP008448,2022-06,30,5.9,20700.0,5800.0,24,13.8,0.2244,672.0,2,0,rent,major_purchase,self_employed,midwest,digital,True,0,0
APP008449,2022-08,25,0.7,18200.0,20900.0,36,15.04,0.4725,664.0,4,0,own,major_purchase,contract,midwest,digital,False,0,0
APP008450,2022-04,33,5.8,40800.0,30500.0,24,12.75,0.4873,646.0,4,1,mortgage,major_purchase,salaried,west,branch,True,0,0
APP008451,2024-10,31,1.8,15800.0,13900.0,36,14.47,0.355,712.0,6,0,mortgage,other,salaried,west,digital,True,0,0
APP008452,2024-08,34,,51000.0,6300.0,24,15.1,0.3308,636.0,3,0,rent,debt_consolidation,self_employed,northeast,branch,False,1,1
APP008453,2023-05,47,6.8,28400.0,9300.0,36,14.1,0.2084,701.0,7,0,rent,home_improvement,contract,west,digital,False,0,0
APP008454,2022-07,26,2.9,35500.0,9600.0,24,13.68,0.2411,653.0,5,0,rent,other,self_employed,midwest,partner,True,0,0
APP008455,2023-06,42,3.0,29800.0,15000.0,36,17.25,0.3631,559.0,4,2,mortgage,debt_consolidation,self_employed,northeast,digital,False,0,0
APP008456,2022-02,31,6.6,24000.0,15900.0,24,14.46,0.4286,,5,0,rent,debt_consolidation,salaried,midwest,branch,True,0,0
APP008457,2024-07,33,4.8,28000.0,8300.0,12,12.78,0.4119,677.0,5,0,mortgage,home_improvement,salaried,northeast,digital,True,0,0
APP008458,2024-12,45,17.8,63200.0,9800.0,24,12.84,0.1723,717.0,3,0,rent,debt_consolidation,salaried,south,branch,False,0,0
APP008459,2024-11,39,7.1,61500.0,72600.0,36,16.72,0.6195,672.0,4,0,rent,major_purchase,salaried,midwest,digital,False,0,0
APP008460,2023-10,20,0.3,10500.0,7700.0,36,17.32,0.3812,563.0,3,0,mortgage,medical,self_employed,northeast,broker,False,0,0
APP008461,2024-12,59,7.9,35300.0,10100.0,36,15.5,0.2439,631.0,5,0,mortgage,debt_consolidation,salaried,south,digital,False,0,0
APP008462,2023-03,32,3.2,26000.0,9800.0,60,14.81,0.1964,638.0,2,0,own,home_improvement,salaried,south,branch,False,0,0
APP008463,2023-01,36,2.1,19800.0,6700.0,60,14.11,0.2995,645.0,0,0,mortgage,other,salaried,west,digital,True,0,0
APP008464,2024-04,43,4.9,17800.0,11800.0,48,13.57,0.2974,660.0,5,0,rent,other,unemployed,west,digital,False,0,0
APP008465,2024-03,55,3.4,37800.0,11200.0,36,16.77,0.3474,642.0,4,0,own,auto,self_employed,midwest,broker,True,0,0
APP008466,2024-01,36,3.1,16300.0,8200.0,36,17.62,0.6924,,2,0,mortgage,home_improvement,retired,west,digital,True,0,0
APP008467,2022-11,39,10.1,42900.0,23900.0,24,14.32,0.4897,701.0,7,0,mortgage,debt_consolidation,salaried,midwest,partner,True,0,0
APP008468,2024-12,35,3.0,32000.0,28800.0,48,17.61,0.7236,,2,0,rent,small_business,salaried,west,digital,False,0,0
APP008469,2024-07,20,2.5,10300.0,6500.0,36,14.69,0.2912,638.0,4,0,mortgage,medical,unemployed,midwest,broker,True,1,1
APP008470,2023-05,48,13.2,141800.0,62000.0,48,13.88,0.294,695.0,5,0,rent,debt_consolidation,salaried,west,digital,False,0,0
APP008471,2024-08,42,3.7,71100.0,26700.0,36,12.64,0.159,711.0,7,0,rent,debt_consolidation,salaried,northeast,digital,False,0,0
APP008472,2024-02,45,7.9,40100.0,9300.0,60,13.76,0.0932,739.0,4,0,own,auto,self_employed,midwest,digital,True,0,0
APP008473,2024-01,60,,37000.0,31000.0,36,13.95,0.3274,686.0,4,0,mortgage,debt_consolidation,self_employed,midwest,branch,False,0,0
APP008474,2023-03,35,7.0,28700.0,11500.0,36,16.7,0.3179,530.0,3,0,own,home_improvement,salaried,west,branch,False,0,0
APP008475,2023-08,32,7.3,22100.0,20700.0,36,15.67,0.5301,607.0,1,0,rent,debt_consolidation,salaried,west,partner,False,0,0
APP008476,2023-08,34,8.3,73800.0,35500.0,60,13.85,0.2986,707.0,8,0,rent,home_improvement,salaried,west,digital,True,0,0
APP008477,2024-10,33,7.0,16500.0,3100.0,36,13.6,0.1952,647.0,6,0,rent,small_business,contract,northeast,branch,False,0,0
APP008478,2024-09,50,1.6,56300.0,22600.0,60,13.26,0.168,738.0,9,0,mortgage,home_improvement,salaried,midwest,digital,False,0,0
APP008479,2023-04,47,,61100.0,28600.0,48,14.47,0.2834,722.0,2,0,rent,debt_consolidation,self_employed,west,digital,True,0,0
APP008480,2023-10,26,1.3,36300.0,13800.0,36,13.44,0.3422,711.0,8,0,mortgage,debt_consolidation,self_employed,south,branch,True,0,0
APP008481,2023-03,30,3.6,26800.0,5300.0,48,16.01,0.4329,,4,0,mortgage,debt_consolidation,contract,south,digital,False,0,0
APP008482,2023-12,28,2.8,20800.0,17500.0,36,17.39,0.6666,,4,0,own,debt_consolidation,salaried,south,digital,False,1,1
APP008483,2023-11,36,4.5,12100.0,7000.0,36,17.41,0.4767,527.0,2,0,mortgage,other,contract,south,digital,False,0,0
APP008484,2024-06,28,,14500.0,1700.0,36,13.59,0.3288,704.0,5,0,mortgage,debt_consolidation,self_employed,northeast,broker,True,0,0
APP008485,2024-06,80,14.9,88000.0,60000.0,36,15.21,0.5081,701.0,7,0,mortgage,debt_consolidation,self_employed,midwest,branch,False,0,0
APP008486,2024-06,69,11.4,69500.0,21800.0,36,13.14,0.2914,726.0,13,0,rent,small_business,salaried,south,broker,False,0,0
APP008487,2022-02,26,11.3,41700.0,3900.0,24,14.2,0.1827,663.0,5,0,own,debt_consolidation,contract,south,branch,False,0,0
APP008488,2023-05,48,15.5,37500.0,12800.0,48,15.09,0.1693,718.0,7,0,own,debt_consolidation,salaried,west,digital,False,0,0
APP008489,2024-08,47,9.0,28300.0,21300.0,60,15.06,0.3136,648.0,2,0,rent,other,salaried,south,digital,False,0,0
APP008490,2024-12,49,11.3,79100.0,29300.0,36,14.9,0.2201,649.0,4,1,mortgage,debt_consolidation,salaried,south,branch,False,0,0
APP008491,2024-06,50,9.3,30600.0,11300.0,48,13.81,0.1637,612.0,6,2,rent,auto,unemployed,midwest,partner,False,0,0
APP008492,2023-10,32,3.4,25800.0,11000.0,24,16.27,0.4743,620.0,3,0,rent,debt_consolidation,self_employed,south,digital,False,0,0
APP008493,2024-05,31,0.4,18200.0,4400.0,48,14.72,0.3003,630.0,5,0,rent,debt_consolidation,contract,northeast,partner,True,0,0
APP008494,2024-04,22,2.9,9400.0,2000.0,48,13.67,0.1568,,3,0,rent,debt_consolidation,salaried,south,digital,False,0,0
APP008495,2024-07,27,2.8,,10300.0,36,18.25,0.4753,506.0,3,0,mortgage,home_improvement,salaried,south,digital,False,1,1
APP008496,2024-04,34,7.6,36900.0,21500.0,48,15.11,0.2229,678.0,3,0,mortgage,home_improvement,salaried,west,digital,False,0,0
APP008497,2024-08,30,5.6,41400.0,12700.0,24,14.17,0.2384,608.0,5,0,rent,home_improvement,salaried,northeast,digital,False,0,0
APP008498,2023-02,32,3.4,8500.0,4900.0,60,17.27,0.446,612.0,6,0,mortgage,auto,salaried,west,branch,False,0,0
APP008499,2024-08,46,,47600.0,14700.0,48,14.54,0.233,658.0,4,1,rent,major_purchase,salaried,south,digital,False,0,0
APP008500,2023-10,42,14.1,77000.0,97700.0,48,14.57,0.3948,651.0,6,0,mortgage,small_business,salaried,south,digital,True,0,0
APP008501,2023-08,38,6.3,52800.0,23500.0,48,15.03,0.1851,636.0,7,0,mortgage,auto,salaried,northeast,digital,False,0,0
APP008502,2023-11,27,1.7,11700.0,3900.0,36,13.54,0.3769,727.0,4,1,mortgage,debt_consolidation,unemployed,south,digital,True,0,0
APP008503,2024-07,34,16.6,24900.0,11800.0,48,12.81,0.1527,770.0,6,0,rent,medical,salaried,northeast,digital,False,0,0
APP008504,2024-12,35,,14400.0,4100.0,36,14.63,0.2658,630.0,2,0,rent,auto,self_employed,west,branch,False,0,0
APP008505,2022-12,19,4.0,18600.0,6900.0,60,14.61,0.1547,619.0,2,0,rent,home_improvement,salaried,south,branch,False,0,0
APP008506,2022-11,43,12.9,89100.0,64100.0,12,18.92,0.9804,551.0,3,0,rent,debt_consolidation,retired,south,digital,False,0,0
APP008507,2024-11,47,9.7,58000.0,28400.0,36,12.45,0.3463,757.0,6,0,rent,debt_consolidation,contract,west,digital,False,0,0
APP008508,2024-07,35,3.0,26200.0,2800.0,48,13.92,0.1754,683.0,2,0,rent,home_improvement,retired,northeast,digital,True,0,0
APP008509,2022-03,28,,14700.0,12600.0,24,18.62,0.6756,480.0,5,2,rent,debt_consolidation,self_employed,south,partner,False,0,0
APP008510,2024-02,61,4.8,42500.0,19400.0,24,15.01,0.3459,583.0,7,0,rent,major_purchase,salaried,west,partner,False,0,0
APP008511,2023-07,28,7.4,37100.0,28700.0,24,15.17,0.5608,634.0,2,0,mortgage,debt_consolidation,salaried,south,digital,False,0,0
APP008512,2022-07,38,1.0,24400.0,8900.0,24,15.36,0.4426,571.0,2,0,mortgage,other,salaried,south,partner,True,0,0
APP008513,2022-10,31,7.6,27500.0,8800.0,60,17.15,0.3813,600.0,1,0,rent,home_improvement,salaried,west,branch,True,0,0
APP008514,2024-10,34,3.3,23200.0,8700.0,48,12.84,0.1675,693.0,4,0,mortgage,home_improvement,salaried,south,digital,True,0,0
APP008515,2024-09,51,,40600.0,30700.0,36,15.35,0.4351,702.0,4,0,rent,other,self_employed,west,branch,False,0,0
APP008516,2022-01,38,4.0,60500.0,9600.0,48,13.91,0.2612,702.0,4,0,mortgage,small_business,contract,south,digital,False,0,0
APP008517,2022-08,28,7.0,30200.0,7300.0,36,16.74,0.3119,607.0,3,0,rent,major_purchase,salaried,south,digital,False,0,0
APP008518,2024-07,38,2.8,45000.0,29600.0,60,17.56,0.4078,615.0,2,0,rent,small_business,self_employed,south,digital,False,0,0
APP008519,2024-08,19,0.8,15700.0,3500.0,12,17.65,0.4929,,1,0,mortgage,debt_consolidation,salaried,west,digital,False,1,1
APP008520,2023-12,43,2.9,47400.0,7800.0,36,15.53,0.1224,655.0,7,0,mortgage,home_improvement,salaried,south,broker,True,0,0
APP008521,2023-11,29,1.2,,1000.0,24,16.41,0.2292,,3,0,own,auto,contract,midwest,digital,False,0,0
APP008522,2022-06,46,5.3,21300.0,20400.0,60,16.56,0.4151,623.0,3,0,rent,medical,contract,midwest,branch,False,0,0
APP008523,2023-09,40,4.0,24400.0,14700.0,36,13.86,0.4542,750.0,5,0,mortgage,auto,contract,midwest,broker,True,0,0
APP008524,2023-02,30,2.3,15500.0,9400.0,36,16.26,0.2617,615.0,3,0,rent,auto,contract,midwest,partner,False,0,0
APP008525,2024-02,39,9.4,70900.0,34800.0,36,13.56,0.2888,,6,0,own,auto,salaried,west,branch,False,0,0
APP008526,2024-05,65,15.2,81400.0,16500.0,48,14.59,0.1317,700.0,8,1,rent,major_purchase,salaried,midwest,partner,False,0,0
APP008527,2023-07,36,2.0,38400.0,15300.0,24,15.76,0.5146,641.0,1,0,mortgage,debt_consolidation,salaried,midwest,digital,False,0,0
APP008528,2023-08,30,,25400.0,11200.0,48,14.52,0.2176,664.0,3,0,rent,auto,self_employed,midwest,digital,False,0,0
APP008529,2024-08,31,2.0,38600.0,3500.0,12,16.03,0.2281,596.0,3,0,mortgage,home_improvement,salaried,west,digital,False,0,0
APP008530,2024-12,40,12.5,21900.0,1800.0,60,13.57,0.1133,705.0,4,0,mortgage,debt_consolidation,salaried,west,digital,False,0,0
APP008531,2024-02,32,2.7,42400.0,25500.0,36,15.35,0.3562,,4,0,own,major_purchase,contract,midwest,digital,False,0,0
APP008532,2024-01,41,8.9,27300.0,11200.0,48,15.45,0.3381,625.0,5,0,rent,debt_consolidation,salaried,west,digital,False,0,0
APP008533,2024-02,25,3.3,15400.0,12400.0,12,18.09,0.9949,537.0,2,0,rent,debt_consolidation,salaried,south,partner,False,1,1
APP008534,2023-10,39,3.7,27300.0,1500.0,60,12.71,0.2076,754.0,7,0,mortgage,auto,retired,midwest,digital,True,0,0
APP008535,2023-03,49,5.5,63600.0,19900.0,24,14.52,0.25,612.0,11,0,rent,debt_consolidation,salaried,west,broker,False,0,0
APP008536,2022-08,35,4.4,35500.0,46500.0,60,16.8,0.3511,635.0,6,0,rent,major_purchase,contract,south,branch,True,0,0
APP008537,2023-02,41,8.1,36800.0,9400.0,36,14.42,0.2443,643.0,6,0,rent,major_purchase,salaried,midwest,digital,True,0,0
APP008538,2022-05,32,2.8,26500.0,4300.0,60,15.81,0.2372,649.0,4,0,rent,home_improvement,retired,south,digital,False,0,0
APP008539,2022-07,31,6.1,30900.0,13400.0,36,14.49,0.2813,657.0,7,0,rent,major_purchase,salaried,midwest,branch,True,0,0
APP008540,2023-03,45,5.2,27500.0,18700.0,36,16.05,0.4078,578.0,6,1,rent,auto,salaried,south,digital,True,0,0
APP008541,2023-09,53,13.1,104500.0,41100.0,24,13.74,0.2701,736.0,5,0,rent,medical,salaried,northeast,digital,False,0,0
APP008542,2022-05,30,9.1,15700.0,10600.0,24,15.46,0.5624,720.0,2,0,own,small_business,salaried,west,branch,False,0,0
APP008543,2023-11,34,,15700.0,7200.0,24,17.74,0.7486,552.0,1,1,own,debt_consolidation,self_employed,northeast,digital,False,1,1
APP008544,2023-11,32,,33800.0,5400.0,60,13.27,0.2594,693.0,7,0,rent,small_business,salaried,northeast,digital,True,0,0
APP008545,2024-05,25,1.6,21800.0,3200.0,48,16.33,0.1827,633.0,3,0,rent,auto,salaried,south,branch,False,0,0
APP008546,2024-10,37,4.1,31100.0,13200.0,36,14.46,0.2777,642.0,2,0,mortgage,medical,retired,south,digital,True,0,0
APP008547,2024-03,41,,82400.0,33400.0,24,13.64,0.3028,761.0,3,0,mortgage,auto,salaried,west,branch,False,0,0
APP008548,2024-07,41,2.7,42200.0,18500.0,60,16.95,0.4502,614.0,6,0,own,major_purchase,salaried,south,digital,False,1,1
APP008549,2023-11,22,1.4,16900.0,9900.0,60,13.77,0.1763,669.0,5,0,mortgage,other,contract,south,partner,True,0,0
APP008550,2024-11,66,,75200.0,22700.0,36,15.38,0.1806,710.0,8,0,rent,debt_consolidation,salaried,south,digital,True,0,0
APP008551,2024-10,41,5.9,29500.0,10200.0,24,12.94,0.3062,731.0,4,0,mortgage,small_business,retired,south,digital,True,0,0
APP008552,2022-07,55,,22400.0,9500.0,48,15.75,0.2664,613.0,3,0,own,home_improvement,self_employed,midwest,digital,False,0,0
APP008553,2023-04,53,7.1,63400.0,45200.0,48,15.4,0.3443,636.0,8,0,mortgage,other,retired,south,digital,False,0,0
APP008554,2024-09,33,7.7,100700.0,60800.0,36,14.94,0.5772,683.0,3,0,mortgage,auto,salaried,midwest,broker,True,0,0
APP008555,2024-07,62,10.0,53800.0,14000.0,24,15.14,0.2523,651.0,8,0,mortgage,other,salaried,south,digital,True,0,0
APP008556,2022-11,38,5.2,18800.0,15300.0,48,15.97,0.2935,633.0,2,0,rent,medical,salaried,south,broker,False,0,0
APP008557,2022-09,57,9.8,71200.0,17500.0,60,16.32,0.3141,647.0,3,0,rent,debt_consolidation,salaried,west,partner,True,0,0
APP008558,2022-05,38,5.9,21300.0,3200.0,48,16.16,0.2643,636.0,5,0,rent,home_improvement,self_employed,midwest,branch,False,0,0
APP008559,2024-04,44,3.5,25400.0,1300.0,48,15.32,0.3131,632.0,12,0,rent,debt_consolidation,contract,northeast,broker,False,1,0
APP008560,2024-02,63,9.1,27000.0,2600.0,60,14.42,0.1651,598.0,5,0,mortgage,debt_consolidation,retired,midwest,branch,False,0,0
APP008561,2023-12,57,21.0,63500.0,29100.0,24,14.54,0.4311,622.0,6,0,own,debt_consolidation,retired,northeast,partner,False,0,0
APP008562,2023-11,21,3.6,11500.0,5200.0,36,14.68,0.4618,651.0,4,0,mortgage,home_improvement,contract,south,digital,True,0,0
APP008563,2024-10,33,,23900.0,8900.0,36,14.8,0.4223,601.0,3,0,rent,medical,self_employed,south,digital,False,0,0
APP008564,2024-05,48,2.4,34800.0,14800.0,60,16.6,0.4915,654.0,6,0,own,debt_consolidation,contract,northeast,broker,False,1,1
APP008565,2022-07,39,11.0,28300.0,15600.0,36,14.89,0.3686,732.0,6,0,own,debt_consolidation,salaried,northeast,digital,True,0,0
APP008566,2023-05,37,8.1,30700.0,13600.0,24,15.55,0.4264,,2,0,mortgage,debt_consolidation,contract,west,digital,False,1,0
APP008567,2023-06,27,,41300.0,3700.0,36,15.64,0.3212,634.0,3,0,mortgage,major_purchase,self_employed,midwest,digital,False,0,0
APP008568,2024-04,45,10.2,55000.0,26900.0,24,16.77,0.3281,655.0,3,2,own,major_purchase,self_employed,west,digital,False,0,0
APP008569,2023-09,37,10.8,22000.0,7700.0,36,14.86,0.3266,,5,0,mortgage,major_purchase,salaried,west,digital,False,0,0
APP008570,2022-02,54,7.9,42000.0,9800.0,36,12.74,0.1475,682.0,2,0,own,major_purchase,self_employed,west,digital,False,0,0
APP008571,2023-04,36,4.5,29100.0,16200.0,24,14.32,0.4972,679.0,6,0,rent,debt_consolidation,salaried,northeast,broker,True,0,0
APP008572,2022-11,27,4.1,17300.0,9000.0,24,15.24,0.3142,,5,0,mortgage,major_purchase,salaried,south,digital,False,0,0
APP008573,2024-12,31,2.5,27600.0,25000.0,48,16.3,0.5543,617.0,2,0,mortgage,medical,contract,south,digital,False,0,0
APP008574,2022-11,55,6.4,25500.0,9700.0,36,14.68,0.2974,643.0,6,0,mortgage,other,salaried,midwest,digital,True,0,0
APP008575,2023-08,22,2.1,13200.0,7100.0,60,14.02,0.2047,679.0,5,0,mortgage,home_improvement,salaried,south,branch,False,0,0
APP008576,2022-06,50,,97100.0,68800.0,36,13.95,0.4071,663.0,7,0,rent,debt_consolidation,self_employed,west,partner,False,0,0
APP008577,2022-07,43,4.2,35700.0,5900.0,36,14.54,0.3831,614.0,7,1,own,home_improvement,contract,west,digital,False,1,1
APP008578,2024-06,55,4.5,68500.0,33900.0,24,14.25,0.5552,660.0,4,1,mortgage,auto,salaried,northeast,broker,True,0,0
APP008579,2023-06,27,6.1,8300.0,3400.0,36,14.09,0.2019,698.0,7,0,mortgage,debt_consolidation,unemployed,south,digital,True,0,0
APP008580,2024-08,50,3.2,34700.0,19500.0,36,14.27,0.3825,632.0,2,0,rent,medical,salaried,northeast,digital,True,0,0
APP008581,2022-01,45,4.0,34800.0,4900.0,36,14.36,0.2146,699.0,6,0,rent,major_purchase,salaried,south,branch,False,0,0
APP008582,2024-05,30,4.6,27500.0,19400.0,60,17.17,0.4187,591.0,5,0,rent,debt_consolidation,salaried,west,digital,False,0,0
APP008583,2022-01,34,7.1,22000.0,13800.0,60,14.97,0.2278,,2,0,mortgage,small_business,salaried,west,branch,True,0,0
APP008584,2024-11,41,13.1,62800.0,36200.0,36,15.65,0.4801,660.0,5,0,own,debt_consolidation,salaried,midwest,partner,True,0,0
APP008585,2024-01,50,3.0,32900.0,9100.0,60,18.21,0.5216,586.0,6,0,rent,home_improvement,retired,south,partner,False,0,0
APP008586,2023-05,30,11.1,31400.0,30600.0,24,18.22,0.7807,,0,0,mortgage,auto,salaried,northeast,partner,False,0,0
APP008587,2022-11,36,10.7,43400.0,15200.0,12,14.28,0.5423,725.0,5,0,mortgage,major_purchase,retired,northeast,branch,True,0,0
APP008588,2022-02,34,6.0,38000.0,10200.0,36,13.26,0.3484,670.0,3,0,rent,major_purchase,contract,west,broker,False,0,0
APP008589,2022-11,41,3.2,39000.0,31400.0,24,15.16,0.5555,676.0,6,0,mortgage,auto,salaried,west,branch,True,0,0
APP008590,2024-04,40,,20000.0,8200.0,60,14.81,0.2249,646.0,3,0,mortgage,major_purchase,self_employed,midwest,branch,False,0,0
APP008591,2023-08,54,1.8,21500.0,8500.0,60,16.2,0.2855,603.0,11,1,rent,small_business,self_employed,south,digital,False,0,0
APP008592,2024-04,25,,72300.0,57600.0,48,15.16,0.3749,668.0,3,0,rent,debt_consolidation,self_employed,northeast,digital,True,1,1
APP008593,2022-04,28,2.0,14300.0,5200.0,48,14.35,0.2268,656.0,7,0,own,debt_consolidation,salaried,west,digital,False,0,0
APP008594,2023-02,47,11.0,66300.0,50600.0,48,14.23,0.4385,693.0,5,0,mortgage,debt_consolidation,salaried,midwest,branch,False,0,0
APP008595,2024-08,50,12.4,52100.0,13800.0,36,14.52,0.1456,698.0,10,0,mortgage,major_purchase,salaried,south,digital,False,0,0
APP008596,2023-08,37,3.0,19000.0,8800.0,48,16.24,0.1828,641.0,1,0,mortgage,debt_consolidation,salaried,south,broker,False,0,0
APP008597,2022-05,58,4.6,40300.0,28600.0,24,15.47,0.4816,633.0,5,0,rent,debt_consolidation,salaried,northeast,digital,False,0,0
