policy_id,exposure,driver_age,vehicle_age,vehicle_power,bonus_malus,annual_mileage,area,fuel,coverage,claim_count,claim_cost
POL011500,0.835,61,6.4,103.0,178,15000.0,urban,petrol,comprehensive,0,0.0
POL011501,0.634,48,2.6,73.0,88,14500.0,urban,hybrid,comprehensive,0,0.0
POL011502,0.556,41,14.1,151.0,137,4200.0,urban,hybrid,third_party,0,0.0
POL011503,0.65,52,7.1,122.0,55,11500.0,suburban,petrol,comprehensive,0,0.0
POL011504,0.562,51,4.8,137.0,69,7100.0,suburban,diesel,third_party,0,0.0
POL011505,0.748,67,8.3,69.0,67,18300.0,suburban,hybrid,comprehensive,0,0.0
POL011506,0.916,52,6.3,130.0,82,12700.0,urban,petrol,third_party,0,0.0
POL011507,0.786,53,5.9,108.0,82,9600.0,suburban,diesel,comprehensive,0,0.0
POL011508,0.652,62,3.5,176.0,73,12200.0,urban,petrol,comprehensive,0,0.0
POL011509,0.794,37,4.9,103.0,79,16600.0,urban,diesel,comprehensive,0,0.0
POL011510,0.964,47,2.4,68.0,93,12400.0,urban,petrol,comprehensive,0,0.0
POL011511,0.708,42,7.9,215.0,142,8800.0,urban,petrol,third_party,0,0.0
POL011512,0.961,51,20.0,125.0,113,12700.0,rural,hybrid,comprehensive,0,0.0
POL011513,0.731,70,4.8,116.0,72,20100.0,suburban,diesel,comprehensive,0,0.0
POL011514,0.714,65,1.4,118.0,140,12300.0,urban,hybrid,comprehensive,0,0.0
POL011515,0.967,56,13.1,95.0,153,19700.0,rural,diesel,comprehensive,1,1213.96
POL011516,0.622,51,9.5,130.0,112,13500.0,rural,petrol,comprehensive,0,0.0
POL011517,0.946,54,12.2,167.0,104,18400.0,suburban,petrol,third_party,0,0.0
POL011518,0.357,58,2.3,159.0,157,11100.0,urban,diesel,comprehensive,0,0.0
POL011519,0.829,56,8.1,131.0,70,16400.0,suburban,petrol,third_party,0,0.0
POL011520,0.688,58,16.2,103.0,118,24200.0,urban,diesel,third_party,0,0.0
POL011521,0.923,65,6.3,116.0,72,16100.0,urban,petrol,third_party,0,0.0
POL011522,0.762,76,2.3,129.0,72,13000.0,rural,petrol,third_party,0,0.0
POL011523,0.402,37,4.8,112.0,83,9300.0,suburban,hybrid,comprehensive,0,0.0
POL011524,0.772,67,3.4,107.0,108,18500.0,urban,petrol,third_party,0,0.0
POL011525,0.883,62,7.1,87.0,116,13500.0,urban,diesel,third_party,0,0.0
POL011526,0.843,66,3.1,118.0,96,3700.0,suburban,diesel,third_party,0,0.0
POL011527,0.754,48,3.7,94.0,79,17900.0,suburban,hybrid,comprehensive,0,0.0
POL011528,0.747,40,4.9,144.0,72,8900.0,urban,petrol,third_party,0,0.0
POL011529,0.72,46,9.6,157.0,90,10300.0,urban,electric,comprehensive,0,0.0
POL011530,0.947,51,15.1,138.0,124,9200.0,suburban,petrol,comprehensive,0,0.0
POL011531,0.866,48,1.9,162.0,194,1000.0,urban,petrol,comprehensive,1,1855.73
POL011532,0.588,70,13.1,90.0,87,14000.0,rural,petrol,comprehensive,0,0.0
POL011533,0.625,57,2.4,100.0,86,10900.0,suburban,petrol,comprehensive,0,0.0
POL011534,0.742,54,2.9,107.0,169,24200.0,suburban,petrol,comprehensive,1,1045.49
POL011535,0.912,34,4.6,85.0,148,16700.0,rural,diesel,third_party,0,0.0
POL011536,0.841,66,2.6,150.0,88,14400.0,suburban,diesel,comprehensive,1,117.47
POL011537,0.76,57,1.0,89.0,70,11400.0,suburban,diesel,comprehensive,0,0.0
POL011538,0.61,77,14.7,103.0,104,14400.0,urban,petrol,comprehensive,0,0.0
POL011539,0.498,34,12.5,111.0,134,10500.0,rural,hybrid,comprehensive,0,0.0
POL011540,0.648,52,5.5,155.0,85,5200.0,urban,petrol,comprehensive,0,0.0
POL011541,0.835,72,12.8,89.0,110,4200.0,rural,petrol,third_party,0,0.0
POL011542,0.675,59,8.1,86.0,65,20100.0,suburban,petrol,comprehensive,0,0.0
POL011543,0.919,39,5.4,119.0,68,19300.0,urban,petrol,comprehensive,0,0.0
POL011544,0.597,75,3.6,105.0,128,16300.0,urban,diesel,comprehensive,0,0.0
POL011545,0.731,64,4.8,108.0,91,9100.0,suburban,hybrid,third_party,0,0.0
POL011546,0.835,52,9.0,140.0,96,16500.0,urban,diesel,comprehensive,0,0.0
POL011547,0.407,75,11.3,107.0,142,18400.0,urban,diesel,third_party,0,0.0
POL011548,0.949,60,5.2,69.0,86,12700.0,urban,hybrid,comprehensive,0,0.0
POL011549,0.665,76,7.2,89.0,79,17600.0,rural,hybrid,comprehensive,0,0.0
POL011550,0.964,60,1.7,66.0,79,10000.0,rural,petrol,third_party,0,0.0
POL011551,0.624,58,5.0,50.0,111,22700.0,rural,electric,comprehensive,0,0.0
POL011552,0.815,76,11.3,138.0,88,18400.0,urban,diesel,comprehensive,0,0.0
POL011553,0.783,57,11.6,90.0,73,10200.0,suburban,hybrid,third_party,0,0.0
POL011554,0.875,44,9.5,170.0,118,5100.0,suburban,petrol,third_party,0,0.0
POL011555,0.655,62,4.4,98.0,97,10200.0,suburban,diesel,third_party,0,0.0
POL011556,0.929,43,4.6,114.0,112,3700.0,urban,diesel,comprehensive,0,0.0
POL011557,0.731,29,10.1,128.0,89,19100.0,rural,petrol,comprehensive,0,0.0
POL011558,0.867,44,9.9,174.0,83,17900.0,urban,petrol,comprehensive,0,0.0
POL011559,0.756,41,8.9,131.0,104,15400.0,urban,diesel,comprehensive,0,0.0
POL011560,0.96,61,4.4,122.0,68,9900.0,rural,hybrid,comprehensive,0,0.0
POL011561,0.473,56,6.8,85.0,63,3700.0,urban,petrol,third_party,0,0.0
POL011562,0.724,54,2.6,97.0,109,4800.0,suburban,petrol,third_party,0,0.0
POL011563,0.491,51,6.1,93.0,133,16700.0,suburban,hybrid,comprehensive,0,0.0
POL011564,0.869,55,3.1,106.0,88,17400.0,urban,diesel,comprehensive,0,0.0
POL011565,0.528,44,7.9,115.0,91,19300.0,suburban,petrol,comprehensive,0,0.0
POL011566,0.508,54,13.7,155.0,81,8300.0,suburban,diesel,comprehensive,0,0.0
POL011567,0.886,42,0.9,104.0,73,7900.0,suburban,petrol,comprehensive,0,0.0
POL011568,0.696,53,0.3,124.0,109,12200.0,rural,diesel,comprehensive,0,0.0
POL011569,0.975,79,7.0,171.0,93,13700.0,suburban,petrol,third_party,0,0.0
POL011570,0.479,58,3.1,85.0,76,9700.0,urban,petrol,third_party,0,0.0
POL011571,0.711,51,8.3,120.0,132,9200.0,rural,hybrid,third_party,0,0.0
POL011572,0.554,92,5.4,48.0,110,15200.0,suburban,petrol,comprehensive,1,1165.09
POL011573,0.881,74,12.7,103.0,100,6700.0,suburban,electric,comprehensive,0,0.0
POL011574,0.578,54,12.0,59.0,74,8000.0,suburban,electric,comprehensive,0,0.0
POL011575,0.9,65,3.7,131.0,77,16800.0,suburban,hybrid,third_party,0,0.0
POL011576,0.904,92,9.2,123.0,141,22600.0,rural,diesel,third_party,0,0.0
POL011577,0.772,76,8.4,162.0,121,11700.0,suburban,petrol,comprehensive,1,2518.35
POL011578,0.432,41,3.8,118.0,113,8200.0,suburban,petrol,third_party,0,0.0
POL011579,0.498,46,16.5,136.0,107,9500.0,rural,petrol,third_party,0,0.0
POL011580,0.759,87,2.2,126.0,81,12700.0,urban,hybrid,comprehensive,0,0.0
POL011581,0.888,71,1.5,90.0,63,11800.0,urban,diesel,third_party,0,0.0
POL011582,0.534,58,4.2,147.0,76,14600.0,urban,petrol,comprehensive,0,0.0
POL011583,0.688,56,6.5,120.0,77,12000.0,suburban,hybrid,comprehensive,0,0.0
POL011584,0.787,55,6.6,127.0,129,14700.0,rural,petrol,comprehensive,1,717.63
POL011585,0.717,33,3.5,136.0,69,2700.0,urban,petrol,comprehensive,0,0.0
POL011586,0.798,76,0.6,124.0,100,18200.0,suburban,diesel,third_party,0,0.0
POL011587,0.81,42,0.8,45.0,109,13100.0,suburban,petrol,third_party,0,0.0
POL011588,0.894,60,2.1,107.0,64,15200.0,suburban,petrol,third_party,0,0.0
POL011589,0.567,50,1.8,161.0,75,11000.0,urban,diesel,comprehensive,0,0.0
POL011590,0.842,45,1.4,45.0,166,14300.0,suburban,diesel,comprehensive,0,0.0
POL011591,0.381,71,12.3,114.0,78,10300.0,suburban,petrol,third_party,0,0.0
POL011592,0.727,66,5.0,112.0,129,23300.0,urban,diesel,comprehensive,0,0.0
POL011593,0.598,61,13.0,116.0,74,11300.0,urban,petrol,comprehensive,0,0.0
POL011594,0.688,71,4.0,58.0,59,10200.0,urban,petrol,comprehensive,1,274.27
POL011595,0.402,48,1.6,70.0,109,4900.0,urban,diesel,comprehensive,0,0.0
POL011596,0.563,61,15.4,111.0,103,5600.0,urban,diesel,third_party,0,0.0
POL011597,0.648,61,1.0,150.0,89,17800.0,suburban,electric,comprehensive,0,0.0
POL011598,0.971,74,1.7,114.0,81,7000.0,rural,diesel,comprehensive,0,0.0
POL011599,0.783,44,11.0,142.0,61,14100.0,rural,electric,comprehensive,0,0.0
POL011600,0.533,56,3.7,92.0,133,18500.0,urban,electric,comprehensive,0,0.0
POL011601,0.713,53,9.7,105.0,126,9100.0,suburban,petrol,third_party,0,0.0
POL011602,0.654,38,3.0,121.0,102,14600.0,suburban,diesel,third_party,0,0.0
POL011603,0.598,73,10.5,141.0,143,12200.0,suburban,petrol,comprehensive,0,0.0
POL011604,0.453,51,2.8,125.0,134,16300.0,urban,petrol,comprehensive,0,0.0
POL011605,0.783,36,8.2,129.0,108,20900.0,urban,petrol,comprehensive,1,173.85
POL011606,0.651,64,9.4,111.0,94,20100.0,rural,hybrid,third_party,0,0.0
POL011607,0.809,63,3.2,109.0,83,11700.0,rural,hybrid,comprehensive,0,0.0
POL011608,0.633,58,15.6,133.0,65,16100.0,urban,hybrid,comprehensive,0,0.0
POL011609,0.414,50,9.0,134.0,89,10300.0,urban,petrol,third_party,0,0.0
POL011610,0.529,47,7.3,81.0,175,19200.0,urban,diesel,comprehensive,1,1716.1
POL011611,0.588,46,2.0,72.0,109,16200.0,rural,petrol,comprehensive,0,0.0
POL011612,0.642,67,3.1,164.0,106,10100.0,suburban,petrol,third_party,1,3359.1
POL011613,0.449,64,5.2,164.0,89,14300.0,suburban,diesel,comprehensive,0,0.0
POL011614,0.569,66,9.1,157.0,122,12000.0,suburban,petrol,comprehensive,0,0.0
POL011615,0.582,46,2.3,115.0,78,14600.0,rural,petrol,comprehensive,0,0.0
POL011616,0.713,67,6.2,101.0,203,20100.0,urban,hybrid,third_party,0,0.0
POL011617,0.585,92,3.4,112.0,59,21600.0,suburban,petrol,comprehensive,0,0.0
POL011618,0.51,53,15.3,115.0,100,21800.0,suburban,diesel,comprehensive,0,0.0
POL011619,0.463,53,1.6,138.0,93,9700.0,suburban,petrol,comprehensive,1,2958.05
POL011620,0.653,39,10.8,121.0,100,22600.0,suburban,petrol,comprehensive,0,0.0
POL011621,0.737,57,1.3,88.0,128,11500.0,urban,petrol,third_party,0,0.0
POL011622,0.707,35,5.0,119.0,57,11100.0,suburban,petrol,comprehensive,0,0.0
POL011623,0.853,57,4.1,81.0,77,12600.0,suburban,petrol,comprehensive,0,0.0
POL011624,0.652,45,10.3,113.0,191,1400.0,rural,electric,third_party,0,0.0
POL011625,0.637,58,2.7,132.0,126,5400.0,urban,petrol,comprehensive,0,0.0
POL011626,0.828,38,14.6,136.0,89,14500.0,urban,petrol,comprehensive,0,0.0
POL011627,0.848,55,0.7,45.0,121,16300.0,urban,petrol,comprehensive,0,0.0
POL011628,0.85,61,1.7,136.0,78,4100.0,urban,petrol,third_party,0,0.0
POL011629,0.414,52,4.1,78.0,136,15600.0,suburban,petrol,comprehensive,0,0.0
POL011630,0.403,64,4.2,133.0,97,16800.0,urban,diesel,comprehensive,0,0.0
POL011631,0.413,64,16.1,165.0,78,11400.0,urban,petrol,third_party,0,0.0
POL011632,0.762,68,9.7,128.0,70,9200.0,urban,petrol,comprehensive,0,0.0
POL011633,0.759,41,5.5,138.0,70,12500.0,suburban,diesel,comprehensive,0,0.0
POL011634,0.416,52,12.1,117.0,84,14400.0,suburban,diesel,third_party,0,0.0
POL011635,0.837,66,2.3,128.0,112,12700.0,suburban,electric,third_party,0,0.0
POL011636,0.686,53,13.9,167.0,169,15000.0,suburban,hybrid,comprehensive,0,0.0
POL011637,0.606,50,1.6,119.0,83,13000.0,urban,hybrid,comprehensive,0,0.0
POL011638,0.824,46,5.6,149.0,185,19300.0,urban,diesel,comprehensive,1,2004.11
POL011639,0.696,43,7.4,153.0,82,11100.0,suburban,diesel,comprehensive,0,0.0
POL011640,0.951,92,2.0,137.0,109,15500.0,urban,electric,third_party,0,0.0
POL011641,0.812,43,8.4,123.0,89,16100.0,suburban,petrol,third_party,0,0.0
POL011642,0.822,37,16.2,109.0,117,1500.0,urban,diesel,third_party,0,0.0
POL011643,0.159,46,1.7,97.0,92,12300.0,urban,diesel,comprehensive,0,0.0
POL011644,0.459,28,10.2,93.0,66,15500.0,suburban,diesel,comprehensive,0,0.0
POL011645,0.527,62,1.3,131.0,85,9200.0,suburban,diesel,third_party,0,0.0
POL011646,0.607,49,5.0,45.0,86,9300.0,urban,petrol,comprehensive,0,0.0
POL011647,0.79,61,2.8,80.0,73,10200.0,urban,petrol,comprehensive,0,0.0
POL011648,0.926,64,5.2,144.0,215,12100.0,rural,petrol,comprehensive,0,0.0
POL011649,0.918,58,8.7,171.0,106,10700.0,urban,petrol,comprehensive,0,0.0
POL011650,0.725,61,3.6,149.0,137,16500.0,urban,petrol,third_party,0,0.0
POL011651,0.743,47,4.2,84.0,93,14600.0,suburban,hybrid,third_party,0,0.0
POL011652,0.938,79,7.5,140.0,117,10800.0,urban,petrol,third_party,0,0.0
POL011653,0.703,45,16.3,153.0,117,18300.0,rural,petrol,comprehensive,0,0.0
POL011654,0.791,50,14.7,69.0,109,11500.0,suburban,petrol,third_party,0,0.0
POL011655,0.474,50,2.5,156.0,77,10000.0,suburban,petrol,comprehensive,0,0.0
POL011656,0.795,48,11.3,107.0,135,18200.0,suburban,diesel,third_party,0,0.0
POL011657,0.674,56,3.9,72.0,152,6500.0,urban,petrol,third_party,0,0.0
POL011658,0.719,47,5.6,111.0,89,4200.0,suburban,petrol,comprehensive,0,0.0
POL011659,0.858,40,11.4,45.0,205,14400.0,suburban,petrol,comprehensive,0,0.0
POL011660,0.736,48,12.3,130.0,59,12200.0,rural,petrol,third_party,0,0.0
POL011661,0.62,85,9.9,104.0,140,10600.0,suburban,hybrid,comprehensive,0,0.0
POL011662,0.791,56,6.1,108.0,120,7800.0,rural,petrol,third_party,0,0.0
POL011663,0.963,58,6.4,233.0,98,9500.0,urban,petrol,comprehensive,0,0.0
POL011664,0.721,75,8.9,133.0,79,9400.0,suburban,petrol,comprehensive,0,0.0
POL011665,0.827,58,5.7,122.0,80,18100.0,urban,hybrid,comprehensive,0,0.0
POL011666,0.797,44,7.0,124.0,152,9100.0,suburban,diesel,comprehensive,1,141.5
POL011667,0.515,92,5.4,103.0,84,12400.0,urban,petrol,comprehensive,0,0.0
POL011668,0.726,57,13.3,160.0,143,16000.0,urban,diesel,comprehensive,0,0.0
POL011669,0.766,59,5.8,112.0,133,8900.0,suburban,petrol,third_party,1,53.26
POL011670,0.738,41,4.8,144.0,151,11100.0,urban,diesel,comprehensive,0,0.0
POL011671,0.714,55,2.8,152.0,88,15700.0,suburban,petrol,third_party,0,0.0
POL011672,0.643,50,2.5,93.0,106,14800.0,urban,diesel,comprehensive,0,0.0
POL011673,0.773,72,10.0,45.0,83,13800.0,rural,petrol,third_party,0,0.0
POL011674,0.953,66,5.0,108.0,122,18900.0,suburban,diesel,comprehensive,0,0.0
POL011675,0.891,47,5.9,121.0,72,8300.0,urban,diesel,third_party,0,0.0
POL011676,0.679,47,4.7,78.0,165,11200.0,suburban,electric,third_party,0,0.0
POL011677,0.515,43,4.6,94.0,82,11100.0,urban,petrol,comprehensive,0,0.0
POL011678,0.874,54,2.3,139.0,123,12000.0,urban,electric,comprehensive,0,0.0
POL011679,0.565,44,5.2,74.0,81,12000.0,rural,diesel,comprehensive,1,2412.28
POL011680,0.851,43,6.5,113.0,84,13400.0,suburban,diesel,third_party,0,0.0
POL011681,0.697,41,5.2,131.0,70,16900.0,urban,diesel,third_party,0,0.0
POL011682,0.656,45,4.1,101.0,143,16500.0,suburban,petrol,comprehensive,0,0.0
POL011683,0.392,52,2.7,101.0,75,12600.0,urban,diesel,comprehensive,1,1660.23
POL011684,0.757,64,4.8,166.0,109,13700.0,urban,diesel,comprehensive,0,0.0
POL011685,0.463,46,5.7,125.0,98,13300.0,rural,diesel,comprehensive,0,0.0
POL011686,0.727,40,5.9,165.0,116,12700.0,rural,petrol,third_party,0,0.0
POL011687,0.941,82,6.8,106.0,121,6500.0,urban,electric,comprehensive,0,0.0
POL011688,0.882,88,4.5,107.0,70,13200.0,rural,petrol,third_party,0,0.0
POL011689,0.506,51,3.8,119.0,75,9000.0,urban,petrol,comprehensive,0,0.0
POL011690,0.495,69,2.2,85.0,159,15400.0,urban,diesel,comprehensive,0,0.0
POL011691,0.606,38,2.5,112.0,95,3700.0,suburban,petrol,comprehensive,0,0.0
POL011692,0.5,39,3.6,74.0,70,14700.0,suburban,petrol,comprehensive,0,0.0
POL011693,0.941,51,11.6,148.0,92,9400.0,rural,diesel,comprehensive,0,0.0
POL011694,0.638,60,1.4,100.0,110,11600.0,rural,diesel,comprehensive,0,0.0
POL011695,0.387,39,4.1,122.0,129,9100.0,urban,diesel,comprehensive,0,0.0
POL011696,0.733,37,3.2,134.0,64,15400.0,rural,petrol,third_party,0,0.0
POL011697,0.461,53,6.6,170.0,177,14800.0,rural,petrol,third_party,0,0.0
POL011698,0.155,54,3.9,178.0,117,21800.0,rural,petrol,third_party,0,0.0
POL011699,0.833,70,2.2,59.0,67,10300.0,suburban,electric,comprehensive,0,0.0
POL011700,0.668,55,2.3,117.0,64,11200.0,rural,diesel,third_party,1,1152.08
POL011701,0.716,47,6.6,104.0,74,13800.0,urban,diesel,comprehensive,0,0.0
POL011702,0.775,79,9.3,124.0,180,14700.0,suburban,diesel,third_party,0,0.0
POL011703,0.856,56,3.3,100.0,90,19600.0,urban,petrol,third_party,0,0.0
POL011704,0.74,32,1.3,111.0,95,15200.0,urban,petrol,comprehensive,0,0.0
POL011705,0.929,62,7.8,155.0,78,22700.0,rural,electric,third_party,0,0.0
POL011706,0.903,61,11.5,124.0,96,12300.0,suburban,hybrid,comprehensive,0,0.0
POL011707,0.911,71,22.3,119.0,129,8800.0,rural,diesel,comprehensive,0,0.0
POL011708,0.867,75,2.6,120.0,140,8000.0,rural,diesel,third_party,0,0.0
POL011709,0.826,73,2.0,132.0,145,8600.0,suburban,petrol,comprehensive,0,0.0
POL011710,0.583,46,11.7,103.0,71,19600.0,suburban,hybrid,comprehensive,0,0.0
POL011711,0.764,59,6.8,118.0,116,21900.0,rural,petrol,comprehensive,0,0.0
POL011712,0.584,37,10.1,77.0,85,13000.0,rural,petrol,third_party,0,0.0
POL011713,0.687,50,12.5,109.0,118,16700.0,urban,electric,third_party,0,0.0
POL011714,0.882,59,5.5,97.0,169,14000.0,urban,petrol,third_party,0,0.0
POL011715,0.843,79,2.5,134.0,127,19700.0,suburban,diesel,comprehensive,0,0.0
POL011716,0.727,84,19.2,46.0,141,15700.0,urban,petrol,comprehensive,0,0.0
POL011717,0.884,59,14.7,108.0,117,16800.0,suburban,petrol,third_party,0,0.0
POL011718,0.476,59,5.7,110.0,63,19400.0,rural,petrol,third_party,0,0.0
POL011719,0.674,57,3.4,141.0,110,19400.0,rural,petrol,third_party,0,0.0
POL011720,0.867,47,9.2,81.0,115,5100.0,urban,diesel,comprehensive,0,0.0
POL011721,0.831,42,8.5,139.0,128,13600.0,suburban,petrol,comprehensive,1,1113.0
POL011722,0.682,49,3.8,137.0,83,16400.0,urban,diesel,third_party,0,0.0
POL011723,0.776,66,5.1,121.0,105,12200.0,urban,petrol,third_party,1,112.84
POL011724,0.805,74,17.8,179.0,124,20500.0,suburban,petrol,comprehensive,0,0.0
POL011725,0.807,45,5.9,77.0,123,13800.0,urban,hybrid,comprehensive,0,0.0
POL011726,0.914,50,4.6,139.0,100,4500.0,urban,diesel,third_party,0,0.0
POL011727,0.702,42,2.8,102.0,77,1000.0,suburban,diesel,third_party,0,0.0
POL011728,0.684,56,4.3,112.0,74,9300.0,rural,hybrid,comprehensive,0,0.0
POL011729,0.654,79,8.6,76.0,66,16700.0,suburban,diesel,third_party,0,0.0
POL011730,0.755,36,5.8,133.0,152,15200.0,suburban,diesel,comprehensive,0,0.0
POL011731,0.818,55,3.1,87.0,127,9700.0,urban,petrol,comprehensive,1,423.1
POL011732,0.735,66,1.3,121.0,102,8800.0,urban,diesel,third_party,0,0.0
POL011733,0.927,36,10.9,124.0,87,15000.0,suburban,diesel,third_party,0,0.0
POL011734,0.88,85,6.2,66.0,93,14700.0,urban,hybrid,third_party,0,0.0
POL011735,0.723,43,5.1,117.0,86,11500.0,rural,diesel,comprehensive,0,0.0
POL011736,0.657,48,0.8,100.0,190,21100.0,suburban,hybrid,comprehensive,0,0.0
POL011737,0.829,69,6.5,126.0,70,10600.0,suburban,diesel,comprehensive,0,0.0
POL011738,0.763,50,2.7,116.0,68,18200.0,suburban,petrol,comprehensive,0,0.0
POL011739,0.766,65,2.2,106.0,126,12900.0,suburban,diesel,third_party,0,0.0
POL011740,0.815,74,3.1,147.0,74,11000.0,suburban,petrol,third_party,0,0.0
POL011741,0.609,54,7.8,137.0,75,10300.0,urban,hybrid,comprehensive,0,0.0
POL011742,0.73,56,5.5,76.0,106,3700.0,urban,petrol,comprehensive,0,0.0
POL011743,0.731,32,5.4,79.0,135,8400.0,urban,petrol,third_party,0,0.0
POL011744,0.774,56,6.5,133.0,122,12500.0,urban,diesel,comprehensive,0,0.0
POL011745,0.862,66,15.5,118.0,135,15600.0,suburban,diesel,third_party,0,0.0
POL011746,0.655,42,9.6,116.0,96,15200.0,rural,petrol,comprehensive,0,0.0
POL011747,0.627,64,6.3,98.0,163,14900.0,urban,diesel,third_party,0,0.0
POL011748,0.955,55,8.4,119.0,75,21500.0,urban,electric,third_party,0,0.0
POL011749,0.73,52,3.7,82.0,106,15000.0,urban,petrol,third_party,0,0.0
POL011750,0.932,46,8.8,205.0,168,22800.0,urban,hybrid,comprehensive,0,0.0
POL011751,0.853,77,30.0,104.0,117,20200.0,urban,hybrid,third_party,0,0.0
POL011752,0.521,74,2.4,149.0,79,7600.0,suburban,petrol,comprehensive,1,1282.9
POL011753,0.477,52,0.8,121.0,144,14100.0,rural,petrol,comprehensive,0,0.0
POL011754,0.682,62,3.9,151.0,70,14900.0,suburban,diesel,comprehensive,0,0.0
POL011755,0.361,56,3.8,116.0,62,13000.0,rural,petrol,comprehensive,0,0.0
POL011756,0.934,62,7.6,102.0,110,9500.0,suburban,electric,comprehensive,0,0.0
POL011757,0.863,54,14.0,45.0,85,14400.0,suburban,hybrid,comprehensive,0,0.0
POL011758,0.7,78,3.8,89.0,76,16100.0,rural,petrol,comprehensive,0,0.0
POL011759,0.876,53,6.8,97.0,97,5900.0,suburban,diesel,comprehensive,0,0.0
POL011760,0.776,87,8.0,122.0,74,10700.0,urban,petrol,comprehensive,0,0.0
POL011761,0.337,48,11.3,80.0,149,13900.0,urban,petrol,comprehensive,0,0.0
POL011762,0.329,74,4.4,88.0,90,12000.0,suburban,petrol,comprehensive,1,2500.78
POL011763,0.645,45,6.2,95.0,64,10700.0,suburban,petrol,comprehensive,0,0.0
POL011764,0.507,53,4.3,90.0,70,9900.0,urban,hybrid,third_party,0,0.0
POL011765,0.77,92,1.8,85.0,61,6200.0,suburban,petrol,comprehensive,0,0.0
POL011766,0.872,44,3.5,103.0,78,18000.0,suburban,hybrid,comprehensive,0,0.0
POL011767,0.79,71,2.7,145.0,138,1000.0,suburban,petrol,third_party,0,0.0
POL011768,0.799,55,7.9,148.0,83,13300.0,rural,diesel,comprehensive,0,0.0
POL011769,0.724,52,12.2,116.0,112,13700.0,suburban,diesel,comprehensive,0,0.0
POL011770,0.782,53,11.9,162.0,74,18900.0,suburban,petrol,comprehensive,0,0.0
POL011771,0.593,53,1.3,130.0,94,9200.0,rural,hybrid,third_party,0,0.0
POL011772,0.362,55,5.5,148.0,105,15800.0,urban,hybrid,comprehensive,0,0.0
POL011773,0.968,65,11.2,77.0,113,6900.0,urban,electric,third_party,0,0.0
POL011774,0.852,48,4.4,132.0,79,6700.0,urban,petrol,comprehensive,0,0.0
POL011775,0.939,87,11.1,147.0,123,8900.0,urban,petrol,comprehensive,0,0.0
POL011776,0.913,92,5.2,123.0,110,8700.0,urban,petrol,third_party,0,0.0
POL011777,0.546,75,11.6,89.0,135,17300.0,urban,hybrid,third_party,0,0.0
POL011778,0.36,57,8.6,90.0,93,12300.0,suburban,diesel,comprehensive,0,0.0
POL011779,0.548,86,2.1,113.0,94,10800.0,rural,petrol,third_party,1,366.81
POL011780,0.686,67,8.7,66.0,71,12000.0,urban,diesel,comprehensive,0,0.0
POL011781,0.765,36,4.8,134.0,144,8200.0,urban,diesel,comprehensive,0,0.0
POL011782,0.903,57,10.4,177.0,101,14700.0,urban,hybrid,comprehensive,0,0.0
POL011783,0.673,69,3.7,108.0,129,13600.0,urban,petrol,third_party,0,0.0
POL011784,0.899,52,20.4,109.0,92,15400.0,suburban,petrol,comprehensive,1,613.76
POL011785,0.798,53,12.5,126.0,105,11400.0,urban,petrol,third_party,0,0.0
POL011786,0.882,63,5.1,129.0,63,13000.0,urban,petrol,comprehensive,0,0.0
POL011787,0.564,55,4.5,117.0,128,12700.0,urban,diesel,third_party,0,0.0
POL011788,0.789,59,7.7,124.0,96,16000.0,rural,petrol,comprehensive,0,0.0
POL011789,0.843,76,3.3,128.0,139,18300.0,rural,petrol,third_party,0,0.0
POL011790,0.722,51,6.9,77.0,161,15100.0,urban,electric,third_party,0,0.0
POL011791,0.821,57,0.4,133.0,102,7900.0,suburban,diesel,third_party,0,0.0
POL011792,0.94,36,2.3,109.0,78,11400.0,rural,petrol,comprehensive,0,0.0
POL011793,0.662,44,4.5,170.0,127,2800.0,urban,hybrid,third_party,0,0.0
POL011794,0.889,56,7.2,73.0,133,9000.0,rural,diesel,comprehensive,0,0.0
POL011795,0.671,92,6.2,131.0,143,13700.0,urban,petrol,comprehensive,0,0.0
POL011796,0.565,50,7.3,79.0,77,15200.0,urban,petrol,comprehensive,0,0.0
POL011797,0.83,54,1.1,131.0,162,17900.0,urban,hybrid,third_party,0,0.0
POL011798,0.683,92,4.6,101.0,105,23200.0,urban,diesel,third_party,0,0.0
